fecha	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	verbosity	max_depth	min_gain_to_split	lambda_l1	lambda_l2	max_bin	num_iterations	early_stopping_rounds	force_row_wise	learning_rate	feature_fraction	min_data_in_leaf	num_leaves	seed	gleaf_size	gnum_leaves	semilla	isemilla	num_iterations	pos_actual	pos_ratio_actual	gan_validate	gan_test	pos_acum	pos_ratio_acum	gan_validate_acum	gan_test_acum	iteracion_bayesiana
20211119 211703	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	224	TRUE	0.164516930541	0.662013718123897	1740	67	964333	48.0639211312868	0.541472682296839	964333	2	138	5090	0.0425966374599349	6487500	6437500	4458	0.0373076247144184	6577500	6277500	33
20211119 211757	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	224	TRUE	0.164516930541	0.662013718123897	1740	67	187049	48.0639211312868	0.541472682296839	187049	3	423	4115	0.0344371636832283	6506250	5756250	4638	0.0388139891039642	6602500	6052500	33
20211119 211834	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	224	TRUE	0.164516930541	0.662013718123897	1740	67	205151	48.0639211312868	0.541472682296839	205151	4	230	4958	0.0414919702409346	6902500	5752500	4588	0.0383955545513126	6765000	6065000	33
20211119 211912	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	224	TRUE	0.164516930541	0.662013718123897	1740	67	813697	48.0639211312868	0.541472682296839	813697	5	246	4472	0.0374247863891609	6760000	6010000	4793	0.0401111362171843	6758750	6008750	33
20211119 211956	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	224	TRUE	0.164516930541	0.662013718123897	1740	67	344719	48.0639211312868	0.541472682296839	344719	6	331	4972	0.0416091319156771	6935000	5735000	4371	0.0365795485928046	6736250	6136250	33
20211119 212032	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	224	TRUE	0.164516930541	0.662013718123897	1740	67	127217	48.0639211312868	0.541472682296839	127217	7	226	5035	0.0421363594520181	6856250	5806250	4509	0.0377344279581231	6813750	6013750	33
20211119 212110	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	224	TRUE	0.164516930541	0.662013718123897	1740	67	464371	48.0639211312868	0.541472682296839	464371	8	246	3849	0.0322110918631217	7088750	5438750	4692	0.039265898420828	6735000	5985000	33
20211119 212202	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	224	TRUE	0.164516930541	0.662013718123897	1740	67	645137	48.0639211312868	0.541472682296839	645137	9	405	3746	0.0313491166846594	6817500	5367500	4564	0.0381947059660399	6795000	6095000	33
20211119 212234	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	224	TRUE	0.164516930541	0.662013718123897	1740	67	480803	48.0639211312868	0.541472682296839	480803	10	149	4354	0.036437280844903	6457500	5507500	4674	0.0391152619818734	6757500	6007500	33
20211119 212319	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	243	TRUE	0.0923109847439593	0.857807964563812	2512	30	378821	44.3539152661152	0.349813159835995	378821	1	420	4729	0.0395755399897902	6688750	5938750	4729	0.0395755399897902	6688750	5938750	34
20211119 212417	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	243	TRUE	0.0923109847439593	0.857807964563812	2512	30	964333	44.3539152661152	0.349813159835995	964333	2	673	4138	0.034629643577448	6677500	5777500	4276	0.0357845229427665	6655000	6055000	34
20211119 212508	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	243	TRUE	0.0923109847439593	0.857807964563812	2512	30	187049	44.3539152661152	0.349813159835995	187049	3	548	4411	0.0369142962349259	6936250	5936250	4138	0.034629643577448	6777500	6027500	34
20211119 212541	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	243	TRUE	0.0923109847439593	0.857807964563812	2512	30	205151	44.3539152661152	0.349813159835995	205151	4	274	4901	0.0410149548509118	6623750	5873750	4150	0.0347300678700844	6612500	6012500	34
20211119 212653	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	243	TRUE	0.0923109847439593	0.857807964563812	2512	30	813697	44.3539152661152	0.349813159835995	813697	5	883	3518	0.029441055124568	6652500	5852500	4074	0.034094047350054	6757500	5907500	34
20211119 212746	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	243	TRUE	0.0923109847439593	0.857807964563812	2512	30	344719	44.3539152661152	0.349813159835995	344719	6	563	5214	0.0436343551505109	6732500	5982500	3995	0.0334329207568644	6756250	5856250	34
20211119 212829	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	243	TRUE	0.0923109847439593	0.857807964563812	2512	30	127217	44.3539152661152	0.349813159835995	127217	7	434	4211	0.0352405580243194	6936250	5886250	4211	0.0352405580243194	6686250	5986250	34
20211119 212919	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	243	TRUE	0.0923109847439593	0.857807964563812	2512	30	464371	44.3539152661152	0.349813159835995	464371	8	512	4725	0.0395420652255781	6793750	5943750	3949	0.0330479609684249	6763750	5813750	34
20211119 212957	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	243	TRUE	0.0923109847439593	0.857807964563812	2512	30	645137	44.3539152661152	0.349813159835995	645137	9	331	4700	0.0393328479492523	6775000	5775000	3832	0.0320688241152201	6760000	5910000	34
20211119 213035	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	243	TRUE	0.0923109847439593	0.857807964563812	2512	30	480803	44.3539152661152	0.349813159835995	480803	10	328	4680	0.0391654741281916	6750000	6100000	4386	0.0367050789586001	6667500	5917500	34
20211119 213241	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	242	TRUE	0.0950512956762361	0.120798904492287	11	16047	378821	98.57459214909	0.822903426755748	378821	1	159	4183	0.0350062346748345	5921250	4671250	4183	0.0350062346748345	5921250	4671250	35
20211119 213517	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	242	TRUE	0.0950512956762361	0.120798904492287	11	16047	964333	98.57459214909	0.822903426755748	964333	2	569	4216	0.0352824014795846	6180000	5280000	4819	0.0403287221845631	6026250	5176250	35
20211119 213730	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	242	TRUE	0.0950512956762361	0.120798904492287	11	16047	187049	98.57459214909	0.822903426755748	187049	3	275	5187	0.043408400492079	5966250	4866250	4607	0.0385545596813202	6141250	5341250	35
20211119 213947	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	242	TRUE	0.0950512956762361	0.120798904492287	11	16047	205151	98.57459214909	0.822903426755748	205151	4	355	4530	0.0379101704702368	6037500	5137500	4125	0.0345208505937586	6193750	5143750	35
20211119 214143	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	242	TRUE	0.0950512956762361	0.120798904492287	11	16047	813697	98.57459214909	0.822903426755748	813697	5	107	5082	0.0425296879315106	5797500	5197500	4153	0.0347551739432435	5958750	5008750	35
20211119 214426	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	242	TRUE	0.0950512956762361	0.120798904492287	11	16047	344719	98.57459214909	0.822903426755748	344719	6	643	5378	0.0450068204832082	6027500	5327500	5110	0.0427640112809955	6012500	5412500	35
20211119 214613	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	242	TRUE	0.0950512956762361	0.120798904492287	11	16047	127217	98.57459214909	0.822903426755748	127217	7	67	4280	0.0358179977069787	5950000	4700000	4822	0.0403538282577222	6022500	5272500	35
20211119 214833	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	242	TRUE	0.0950512956762361	0.120798904492287	11	16047	464371	98.57459214909	0.822903426755748	464371	8	374	4777	0.0399772371603358	5978750	5278750	4241	0.0354916187559104	6048750	5148750	35
20211119 215027	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	242	TRUE	0.0950512956762361	0.120798904492287	11	16047	645137	98.57459214909	0.822903426755748	645137	9	99	4448	0.0372239378038881	6440000	5090000	4572	0.0382616554944641	6185000	5435000	35
20211119 215246	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	242	TRUE	0.0950512956762361	0.120798904492287	11	16047	480803	98.57459214909	0.822903426755748	480803	10	344	3737	0.0312737984651821	6078750	5228750	4489	0.0375670541370624	6238750	5238750	35
20211119 215330	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	235	TRUE	0.112996743687922	0.209020589044085	319	669	378821	65.1028161830828	0.99357120455012	378821	1	115	4642	0.0388474638681764	6697500	5497500	4642	0.0388474638681764	6697500	5497500	36
20211119 215511	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	235	TRUE	0.112996743687922	0.209020589044085	319	669	964333	65.1028161830828	0.99357120455012	964333	2	669	4836	0.0404709899324647	6505000	5505000	4335	0.0362782757148954	6531250	5581250	36
20211119 215556	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	235	TRUE	0.112996743687922	0.209020589044085	319	669	187049	65.1028161830828	0.99357120455012	187049	3	164	5044	0.0422116776714954	6795000	5545000	4152	0.0347468052521905	6710000	5810000	36
20211119 215638	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	235	TRUE	0.112996743687922	0.209020589044085	319	669	205151	65.1028161830828	0.99357120455012	205151	4	140	4154	0.0347635426342966	6857500	5807500	4205	0.0351903458780012	6743750	5843750	36
20211119 215713	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	235	TRUE	0.112996743687922	0.209020589044085	319	669	813697	65.1028161830828	0.99357120455012	813697	5	83	4317	0.0361276392759408	6453750	5553750	4528	0.0378934330881307	6790000	5790000	36
20211119 215745	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	235	TRUE	0.112996743687922	0.209020589044085	319	669	344719	65.1028161830828	0.99357120455012	344719	6	57	4115	0.0344371636832283	6656250	5606250	4188	0.0350480781300997	6815000	5715000	36
20211119 215819	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	235	TRUE	0.112996743687922	0.209020589044085	319	669	127217	65.1028161830828	0.99357120455012	127217	7	75	5265	0.0440611583942156	6618750	6068750	4584	0.0383620797871005	6820000	5670000	36
20211119 215853	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	235	TRUE	0.112996743687922	0.209020589044085	319	669	464371	65.1028161830828	0.99357120455012	464371	8	83	4356	0.0364540182270091	6605000	5805000	4720	0.0395002217703129	6800000	5700000	36
20211119 215927	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	235	TRUE	0.112996743687922	0.209020589044085	319	669	645137	65.1028161830828	0.99357120455012	645137	9	73	4498	0.0376423723565397	6427500	5377500	4635	0.0387888830308052	6806250	5706250	36
20211119 220017	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	235	TRUE	0.112996743687922	0.209020589044085	319	669	480803	65.1028161830828	0.99357120455012	480803	10	209	4204	0.0351819771869482	6745000	5745000	5071	0.0424376323299273	6761250	5661250	36
20211119 220110	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	232	TRUE	0.123106886641085	0.739860316063417	521	313	378821	60.1785868331604	0.758860719150766	378821	1	153	3925	0.0328471123831522	6893750	5893750	3925	0.0328471123831522	6893750	5893750	37
20211119 220206	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	232	TRUE	0.123106886641085	0.739860316063417	521	313	964333	60.1785868331604	0.758860719150766	964333	2	195	5266	0.0440695270852686	7017500	5867500	3672	0.030729833546735	6910000	5860000	37
20211119 220246	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	232	TRUE	0.123106886641085	0.739860316063417	521	313	187049	60.1785868331604	0.758860719150766	187049	3	82	4686	0.0392156862745098	6642500	6592500	3450	0.0288719841329618	6837500	5937500	37
20211119 220331	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	232	TRUE	0.123106886641085	0.739860316063417	521	313	205151	60.1785868331604	0.758860719150766	205151	4	121	4111	0.0344036889190162	6811250	5711250	4963	0.0415338136961998	6746250	5996250	37
20211119 220424	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	232	TRUE	0.123106886641085	0.739860316063417	521	313	813697	60.1785868331604	0.758860719150766	813697	5	180	4287	0.0358765785443499	6491250	5891250	4583	0.0383537110960475	6821250	6071250	37
20211119 220510	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	232	TRUE	0.123106886641085	0.739860316063417	521	313	344719	60.1785868331604	0.758860719150766	344719	6	129	4374	0.0366046546659637	6732500	5832500	4266	0.0357008360322362	6867500	5917500	37
20211119 220554	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	232	TRUE	0.123106886641085	0.739860316063417	521	313	127217	60.1785868331604	0.758860719150766	127217	7	106	4004	0.0335082389763417	7145000	5945000	4435	0.0371151448201987	7006250	6206250	37
20211119 220657	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	232	TRUE	0.123106886641085	0.739860316063417	521	313	464371	60.1785868331604	0.758860719150766	464371	8	246	4418	0.0369728770722971	6677500	5877500	4379	0.0366464981212289	6876250	6126250	37
20211119 220751	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	232	TRUE	0.123106886641085	0.739860316063417	521	313	645137	60.1785868331604	0.758860719150766	645137	9	180	4074	0.034094047350054	6707500	5457500	4091	0.0342363150979555	6886250	6036250	37
20211119 220831	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	232	TRUE	0.123106886641085	0.739860316063417	521	313	480803	60.1785868331604	0.758860719150766	480803	10	73	5042	0.0421949402893893	6947500	5597500	4103	0.0343367393905919	6921250	5821250	37
20211119 220918	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	230	TRUE	0.130407606169335	0.761312945929263	3326	65	378821	41.5098623279668	0.997742804165611	378821	1	338	4443	0.0371820943486229	6346250	5646250	4443	0.0371820943486229	6346250	5646250	38
20211119 220945	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	230	TRUE	0.130407606169335	0.761312945929263	3326	65	964333	41.5098623279668	0.997742804165611	964333	2	100	4949	0.0414166520214573	6613750	5713750	4333	0.0362615383327894	6333750	5533750	38
20211119 221018	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	230	TRUE	0.130407606169335	0.761312945929263	3326	65	187049	41.5098623279668	0.997742804165611	187049	3	199	4785	0.04004418668876	6618750	5468750	4545	0.0380357008360322	6618750	5668750	38
20211119 221052	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	230	TRUE	0.130407606169335	0.761312945929263	3326	65	205151	41.5098623279668	0.997742804165611	205151	4	216	5484	0.0458939017348297	6495000	5645000	4595	0.0384541353886839	6556250	5856250	38
20211119 221136	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	230	TRUE	0.130407606169335	0.761312945929263	3326	65	813697	41.5098623279668	0.997742804165611	813697	5	317	4027	0.0337007188705615	6616250	5566250	4732	0.0396006460629493	6485000	6035000	38
20211119 221214	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	230	TRUE	0.130407606169335	0.761312945929263	3326	65	344719	41.5098623279668	0.997742804165611	344719	6	256	4420	0.0369896144544032	6425000	5925000	5553	0.0464713414174889	6508750	5758750	38
20211119 221257	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	230	TRUE	0.130407606169335	0.761312945929263	3326	65	127217	41.5098623279668	0.997742804165611	127217	7	324	4036	0.0337760370900387	6455000	5155000	4941	0.0413497024930331	6423750	6023750	38
20211119 221328	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	230	TRUE	0.130407606169335	0.761312945929263	3326	65	464371	41.5098623279668	0.997742804165611	464371	8	166	5356	0.0448227092800415	6705000	5755000	5376	0.0449900831011022	6480000	5730000	38
20211119 221356	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	230	TRUE	0.130407606169335	0.761312945929263	3326	65	645137	41.5098623279668	0.997742804165611	645137	9	127	5002	0.041860192647268	6697500	5597500	5453	0.0456344723121856	6533750	5733750	38
20211119 221435	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	230	TRUE	0.130407606169335	0.761312945929263	3326	65	480803	41.5098623279668	0.997742804165611	480803	10	272	5184	0.0433832944189199	6570000	5620000	5328	0.0445883859305566	6490000	5740000	38
20211119 221514	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	221	TRUE	0.189649143937747	0.745480968631758	1667	66	378821	48.4936859105527	0.514521300580518	378821	1	260	3177	0.0265873314754839	6678750	5228750	3177	0.0265873314754839	6678750	5228750	39
20211119 221538	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	221	TRUE	0.189649143937747	0.745480968631758	1667	66	964333	48.4936859105527	0.514521300580518	964333	2	87	3905	0.0326797385620915	6818750	6118750	3191	0.0267044931502264	6561250	5811250	39
20211119 221610	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	221	TRUE	0.189649143937747	0.745480968631758	1667	66	187049	48.4936859105527	0.514521300580518	187049	3	179	3731	0.0312235863188639	6086250	5586250	3548	0.0296921158561589	6665000	5765000	39
20211119 221633	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	221	TRUE	0.189649143937747	0.745480968631758	1667	66	205151	48.4936859105527	0.514521300580518	205151	4	66	4722	0.039516959152419	6247500	5947500	3174	0.0265622254023248	6632500	5882500	39
20211119 221701	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	221	TRUE	0.189649143937747	0.745480968631758	1667	66	813697	48.4936859105527	0.514521300580518	813697	5	126	4277	0.0357928916338196	6603750	6053750	3425	0.028662766856636	6618750	5868750	39
20211119 221732	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	221	TRUE	0.189649143937747	0.745480968631758	1667	66	344719	48.4936859105527	0.514521300580518	344719	6	159	4376	0.0366213920480698	6980000	5630000	3510	0.0293741055961437	6662500	5912500	39
20211119 221804	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	221	TRUE	0.189649143937747	0.745480968631758	1667	66	127217	48.4936859105527	0.514521300580518	127217	7	165	5217	0.04365946122367	6678750	5178750	4270	0.0357343107964483	6662500	5712500	39
20211119 221832	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	221	TRUE	0.189649143937747	0.745480968631758	1667	66	464371	48.4936859105527	0.514521300580518	464371	8	113	5396	0.0451574569221628	6405000	5755000	3619	0.0302862929209242	6576250	5926250	39
20211119 221918	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	221	TRUE	0.189649143937747	0.745480968631758	1667	66	645137	48.4936859105527	0.514521300580518	645137	9	359	4577	0.0383034989497293	6578750	5778750	4399	0.0368138719422895	6751250	5851250	39
20211119 221943	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	221	TRUE	0.189649143937747	0.745480968631758	1667	66	480803	48.4936859105527	0.514521300580518	480803	10	94	4120	0.0344790071384935	6600000	5900000	3723	0.0311566367904396	6796250	5896250	39
20211119 222021	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	222	TRUE	0.180709188660132	0.362176299802004	6223	31	378821	35.1063215278648	0.88447009327664	378821	1	166	4269	0.0357259421053953	6413750	5663750	4269	0.0357259421053953	6413750	5663750	40
20211119 222109	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	222	TRUE	0.180709188660132	0.362176299802004	6223	31	964333	35.1063215278648	0.88447009327664	964333	2	338	4084	0.0341777342605843	6595000	5245000	4197	0.035123396349577	6503750	5703750	40
20211119 222203	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	222	TRUE	0.180709188660132	0.362176299802004	6223	31	187049	35.1063215278648	0.88447009327664	187049	3	419	4450	0.0372406751859942	6637500	5487500	4600	0.038495978843949	6600000	5450000	40
20211119 222240	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	222	TRUE	0.180709188660132	0.362176299802004	6223	31	205151	35.1063215278648	0.88447009327664	205151	4	196	4936	0.0413078590377679	6730000	5730000	4460	0.0373243620965245	6575000	5575000	40
20211119 222312	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	222	TRUE	0.180709188660132	0.362176299802004	6223	31	813697	35.1063215278648	0.88447009327664	813697	5	154	5060	0.0423455767283439	6675000	5525000	4642	0.0388474638681764	6497500	5547500	40
20211119 222355	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	222	TRUE	0.180709188660132	0.362176299802004	6223	31	344719	35.1063215278648	0.88447009327664	344719	6	279	4145	0.0346882244148193	6518750	5268750	5749	0.0481116048638832	6463750	5813750	40
20211119 222443	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	222	TRUE	0.180709188660132	0.362176299802004	6223	31	127217	35.1063215278648	0.88447009327664	127217	7	336	4927	0.0412325408182906	6491250	5491250	5635	0.0471575740838375	6556250	5706250	40
20211119 222529	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	222	TRUE	0.180709188660132	0.362176299802004	6223	31	464371	35.1063215278648	0.88447009327664	464371	8	317	4785	0.04004418668876	6718750	5918750	4380	0.0366548668122819	6575000	5525000	40
20211119 222603	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	222	TRUE	0.180709188660132	0.362176299802004	6223	31	645137	35.1063215278648	0.88447009327664	645137	9	165	4885	0.0408810557940633	6293750	5743750	4337	0.0362950130970015	6528750	5528750	40
