fecha	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	verbosity	max_depth	max_bin	num_iterations	early_stopping_rounds	force_row_wise	learning_rate	feature_fraction	bagging_fraction	bagging_freq	min_gain_to_split	max_bin	lambda_l1	lambda_l2	min_data_in_leaf	num_leaves	seed	gleaf_size	gnum_leaves	semilla	isemilla	num_iterations	pos_actual	pos_ratio_actual	gan_validate	gan_test	pos_acum	pos_ratio_acum	gan_validate_acum	gan_test_acum	iteracion_bayesiana
20211122 181317	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	226	TRUE	0.153562027393591	0.3478987295472	0.688702851213865	169	9.54091043314676	159	1.37413636515644	43.4494086225093	45	3774	645137	84.5972261730977	0.791632641334112	645137	9	54	5238	0.0438352037357837	5702500	5852500	3533	0.0295665854903635	5783750	5433750	80
20211122 181334	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	226	TRUE	0.153562027393591	0.3478987295472	0.688702851213865	169	9.54091043314676	159	1.37413636515644	43.4494086225093	45	3774	480803	84.5972261730977	0.791632641334112	480803	10	16	4689	0.0392407923476689	5938750	5738750	5210	0.0436008803862988	5787500	5937500	80
20211122 181355	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	226	TRUE	0.151303963360648	0.406798393337472	0.793410269815603	549	16.9625346590321	208	0.0558109244222427	36.8870801273972	78	2135	378821	79.1874304023315	0.776167877336048	378821	1	41	4333	0.0362615383327894	5783750	5583750	4333	0.0362615383327894	5783750	5583750	81
20211122 181414	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	226	TRUE	0.151303963360648	0.406798393337472	0.793410269815603	549	16.9625346590321	208	0.0558109244222427	36.8870801273972	78	2135	964333	79.1874304023315	0.776167877336048	964333	2	40	4556	0.0381277564376156	5905000	5305000	4133	0.0345878001221829	5833750	5583750	81
20211122 181434	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	226	TRUE	0.151303963360648	0.406798393337472	0.793410269815603	549	16.9625346590321	208	0.0558109244222427	36.8870801273972	78	2135	187049	79.1874304023315	0.776167877336048	187049	3	48	4696	0.0392993731850401	5730000	5730000	4106	0.034361845463751	5917500	5517500	81
20211122 181453	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	226	TRUE	0.151303963360648	0.406798393337472	0.793410269815603	549	16.9625346590321	208	0.0558109244222427	36.8870801273972	78	2135	205151	79.1874304023315	0.776167877336048	205151	4	42	3848	0.0322027231720687	5840000	5390000	3891	0.0325625768873491	5836250	5386250	81
20211122 181514	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	226	TRUE	0.151303963360648	0.406798393337472	0.793410269815603	549	16.9625346590321	208	0.0558109244222427	36.8870801273972	78	2135	813697	79.1874304023315	0.776167877336048	813697	5	53	4147	0.0347049617969253	5666250	5616250	4426	0.0370398266007214	5917500	6017500	81
20211122 181531	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	226	TRUE	0.151303963360648	0.406798393337472	0.793410269815603	549	16.9625346590321	208	0.0558109244222427	36.8870801273972	78	2135	344719	79.1874304023315	0.776167877336048	344719	6	14	4712	0.0394332722418886	5760000	4810000	3968	0.0332069660984325	5990000	5540000	81
20211122 181550	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	226	TRUE	0.151303963360648	0.406798393337472	0.793410269815603	549	16.9625346590321	208	0.0558109244222427	36.8870801273972	78	2135	127217	79.1874304023315	0.776167877336048	127217	7	42	4510	0.0377427966491761	5762500	5612500	4505	0.0377009531939109	5918750	5968750	81
20211122 181609	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	226	TRUE	0.151303963360648	0.406798393337472	0.793410269815603	549	16.9625346590321	208	0.0558109244222427	36.8870801273972	78	2135	464371	79.1874304023315	0.776167877336048	464371	8	30	4523	0.0378515896328655	6046250	5396250	4374	0.0366046546659637	5932500	5982500	81
20211122 181628	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	226	TRUE	0.151303963360648	0.406798393337472	0.793410269815603	549	16.9625346590321	208	0.0558109244222427	36.8870801273972	78	2135	645137	79.1874304023315	0.776167877336048	645137	9	37	4925	0.0412158034361845	5743750	5843750	3705	0.031006000351485	5918750	5368750	81
20211122 181648	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	226	TRUE	0.151303963360648	0.406798393337472	0.793410269815603	549	16.9625346590321	208	0.0558109244222427	36.8870801273972	78	2135	480803	79.1874304023315	0.776167877336048	480803	10	49	4380	0.0366548668122819	6075000	5925000	4678	0.0391487367460855	5902500	6152500	81
20211122 181713	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	224	TRUE	0.160325334426269	0.414499175241258	0.917162202265084	514	18.4535527077152	206	3.62447445736296	45.0554347657493	67	2454	378821	80.7122143880511	0.766550860978736	378821	1	43	4592	0.0384290293155248	5760000	5560000	4592	0.0384290293155248	5760000	5560000	82
20211122 181732	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	224	TRUE	0.160325334426269	0.414499175241258	0.917162202265084	514	18.4535527077152	206	3.62447445736296	45.0554347657493	67	2454	964333	80.7122143880511	0.766550860978736	964333	2	34	4394	0.0367720284870243	5857500	5507500	4524	0.0378599583239186	5895000	5595000	82
20211122 181753	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	224	TRUE	0.160325334426269	0.414499175241258	0.917162202265084	514	18.4535527077152	206	3.62447445736296	45.0554347657493	67	2454	187049	80.7122143880511	0.766550860978736	187049	3	57	4641	0.0388390951771233	5798750	5848750	4326	0.0362029574954181	5992500	5942500	82
20211122 181812	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	224	TRUE	0.160325334426269	0.414499175241258	0.917162202265084	514	18.4535527077152	206	3.62447445736296	45.0554347657493	67	2454	205151	80.7122143880511	0.766550860978736	205151	4	42	4315	0.0361109018938348	5856250	5756250	4290	0.035901684617509	5987500	5787500	82
20211122 181831	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	224	TRUE	0.160325334426269	0.414499175241258	0.917162202265084	514	18.4535527077152	206	3.62447445736296	45.0554347657493	67	2454	813697	80.7122143880511	0.766550860978736	813697	5	40	3929	0.0328805871473643	5588750	5138750	4197	0.035123396349577	5903750	5703750	82
20211122 181850	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	224	TRUE	0.160325334426269	0.414499175241258	0.917162202265084	514	18.4535527077152	206	3.62447445736296	45.0554347657493	67	2454	344719	80.7122143880511	0.766550860978736	344719	6	36	3977	0.0332822843179098	5828750	5428750	3638	0.0304452980509319	5902500	5352500	82
20211122 181911	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	224	TRUE	0.160325334426269	0.414499175241258	0.917162202265084	514	18.4535527077152	206	3.62447445736296	45.0554347657493	67	2454	127217	80.7122143880511	0.766550860978736	127217	7	54	4768	0.0399019189408585	5790000	5790000	4384	0.036688341576494	5920000	5970000	82
20211122 181929	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	224	TRUE	0.160325334426269	0.414499175241258	0.917162202265084	514	18.4535527077152	206	3.62447445736296	45.0554347657493	67	2454	464371	80.7122143880511	0.766550860978736	464371	8	34	4807	0.0402282978919267	6141250	5641250	4709	0.0394081661687295	5963750	6213750	82
20211122 181950	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	224	TRUE	0.160325334426269	0.414499175241258	0.917162202265084	514	18.4535527077152	206	3.62447445736296	45.0554347657493	67	2454	645137	80.7122143880511	0.766550860978736	645137	9	57	4420	0.0369896144544032	5875000	5475000	4625	0.0387051961202748	5918750	6218750	82
20211122 182008	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	224	TRUE	0.160325334426269	0.414499175241258	0.917162202265084	514	18.4535527077152	206	3.62447445736296	45.0554347657493	67	2454	480803	80.7122143880511	0.766550860978736	480803	10	18	4528	0.0378934330881307	5990000	6140000	4347	0.0363787000075318	5966250	6166250	82
20211122 182029	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	223	TRUE	0.171189019571924	0.363964446262867	0.778732720857784	310	12.0284607599427	204	6.51295499822936	169.161567148314	74	2188	378821	79.7773823603135	0.754712027036793	378821	1	49	5374	0.0449733457189961	5632500	5782500	5374	0.0449733457189961	5632500	5782500	83
20211122 182049	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	223	TRUE	0.171189019571924	0.363964446262867	0.778732720857784	310	12.0284607599427	204	6.51295499822936	169.161567148314	74	2188	964333	79.7773823603135	0.754712027036793	964333	2	67	5180	0.0433498196547078	5725000	6075000	5480	0.0458604269706175	5750000	6e+06	83
20211122 182108	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	223	TRUE	0.171189019571924	0.363964446262867	0.778732720857784	310	12.0284607599427	204	6.51295499822936	169.161567148314	74	2188	187049	79.7773823603135	0.754712027036793	187049	3	50	4867	0.0407304193551087	5666250	5666250	4859	0.0406634698266844	5726250	5876250	83
20211122 182128	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	223	TRUE	0.171189019571924	0.363964446262867	0.778732720857784	310	12.0284607599427	204	6.51295499822936	169.161567148314	74	2188	205151	79.7773823603135	0.754712027036793	205151	4	57	4641	0.0388390951771233	5698750	5498750	4250	0.0355669369753877	5737500	5587500	83
20211122 182149	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	223	TRUE	0.171189019571924	0.363964446262867	0.778732720857784	310	12.0284607599427	204	6.51295499822936	169.161567148314	74	2188	813697	79.7773823603135	0.754712027036793	813697	5	71	5127	0.0429062790288971	5541250	5791250	5921	0.0495510197250048	5648750	5698750	83
20211122 182208	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	223	TRUE	0.171189019571924	0.363964446262867	0.778732720857784	310	12.0284607599427	204	6.51295499822936	169.161567148314	74	2188	344719	79.7773823603135	0.754712027036793	344719	6	54	3872	0.0324035717573414	5460000	4760000	4496	0.0376256349744336	5780000	5980000	83
20211122 182228	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	223	TRUE	0.171189019571924	0.363964446262867	0.778732720857784	310	12.0284607599427	204	6.51295499822936	169.161567148314	74	2188	127217	79.7773823603135	0.754712027036793	127217	7	58	5450	0.0456093662390266	5587500	5587500	4414	0.036939402308085	5732500	5832500	83
20211122 182247	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	223	TRUE	0.171189019571924	0.363964446262867	0.778732720857784	310	12.0284607599427	204	6.51295499822936	169.161567148314	74	2188	464371	79.7773823603135	0.754712027036793	464371	8	50	6423	0.0537521026336271	5771250	5421250	4321	0.036161114040153	5748750	5648750	83
20211122 182306	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	223	TRUE	0.171189019571924	0.363964446262867	0.778732720857784	310	12.0284607599427	204	6.51295499822936	169.161567148314	74	2188	645137	79.7773823603135	0.754712027036793	645137	9	59	4442	0.0371737256575699	5747500	5697500	4373	0.0365962859749107	5733750	5733750	83
20211122 182326	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	223	TRUE	0.171189019571924	0.363964446262867	0.778732720857784	310	12.0284607599427	204	6.51295499822936	169.161567148314	74	2188	480803	79.7773823603135	0.754712027036793	480803	10	61	4432	0.0370900387470396	5710000	5860000	4489	0.0375670541370624	5738750	5838750	83
20211122 182346	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	225	TRUE	0.154780945365012	0.377212012516575	0.795530326904759	240	13.7485829862873	198	14.7493982880226	34.8166987914307	132	1139	378821	73.9413610407286	0.700255159691438	378821	1	24	4175	0.0349392851464103	5681250	5531250	4175	0.0349392851464103	5681250	5531250	84
20211122 182404	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	225	TRUE	0.154780945365012	0.377212012516575	0.795530326904759	240	13.7485829862873	198	14.7493982880226	34.8166987914307	132	1139	964333	73.9413610407286	0.700255159691438	964333	2	30	4063	0.0340019917484706	5771250	5321250	4716	0.0394667470061008	5705000	6005000	84
20211122 182425	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	225	TRUE	0.154780945365012	0.377212012516575	0.795530326904759	240	13.7485829862873	198	14.7493982880226	34.8166987914307	132	1139	187049	73.9413610407286	0.700255159691438	187049	3	60	5086	0.0425631626957228	5792500	5442500	3670	0.0307130961646289	5762500	5362500	84
20211122 182444	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	225	TRUE	0.154780945365012	0.377212012516575	0.795530326904759	240	13.7485829862873	198	14.7493982880226	34.8166987914307	132	1139	205151	73.9413610407286	0.700255159691438	205151	4	36	4483	0.0375168419907442	5796250	5246250	4435	0.0371151448201987	5756250	5856250	84
20211122 182503	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	225	TRUE	0.154780945365012	0.377212012516575	0.795530326904759	240	13.7485829862873	198	14.7493982880226	34.8166987914307	132	1139	813697	73.9413610407286	0.700255159691438	813697	5	50	3603	0.0301523938640757	5846250	5246250	3764	0.0314997531236139	5845000	5395000	84
20211122 182523	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	225	TRUE	0.154780945365012	0.377212012516575	0.795530326904759	240	13.7485829862873	198	14.7493982880226	34.8166987914307	132	1139	344719	73.9413610407286	0.700255159691438	344719	6	49	4284	0.0358514724711908	5345000	5245000	3649	0.0305373536525152	5788750	5288750	84
20211122 182543	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	225	TRUE	0.154780945365012	0.377212012516575	0.795530326904759	240	13.7485829862873	198	14.7493982880226	34.8166987914307	132	1139	127217	73.9413610407286	0.700255159691438	127217	7	55	4974	0.0416258692977831	5732500	5432500	4644	0.0388642012502824	5795000	5795000	84
20211122 182601	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	225	TRUE	0.154780945365012	0.377212012516575	0.795530326904759	240	13.7485829862873	198	14.7493982880226	34.8166987914307	132	1139	464371	73.9413610407286	0.700255159691438	464371	8	36	3775	0.0315918087251973	5781250	5481250	3195	0.0267379679144385	5806250	4956250	84
20211122 182619	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	225	TRUE	0.154780945365012	0.377212012516575	0.795530326904759	240	13.7485829862873	198	14.7493982880226	34.8166987914307	132	1139	645137	73.9413610407286	0.700255159691438	645137	9	31	5242	0.0438686784999958	5897500	5647500	3483	0.0291481509377118	5746250	5046250	84
20211122 182639	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	225	TRUE	0.154780945365012	0.377212012516575	0.795530326904759	240	13.7485829862873	198	14.7493982880226	34.8166987914307	132	1139	480803	73.9413610407286	0.700255159691438	480803	10	55	4768	0.0399019189408585	6090000	6290000	4632	0.0387637769576461	5810000	6010000	84
20211122 182659	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	224	TRUE	0.164192044948403	0.270566433603659	0.897828558284952	178	22.3082422804468	197	0.222913274113821	56.4056831626165	12	16619	378821	97.7896653393719	0.929707586956222	378821	1	29	5183	0.0433749257278669	5721250	5671250	5183	0.0433749257278669	5721250	5671250	85
20211122 182718	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	224	TRUE	0.164192044948403	0.270566433603659	0.897828558284952	178	22.3082422804468	197	0.222913274113821	56.4056831626165	12	16619	964333	97.7896653393719	0.929707586956222	964333	2	52	5259	0.0440109462478974	5576250	5826250	4286	0.0358682098532968	5892500	5942500	85
20211122 182736	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	224	TRUE	0.164192044948403	0.270566433603659	0.897828558284952	178	22.3082422804468	197	0.222913274113821	56.4056831626165	12	16619	187049	97.7896653393719	0.929707586956222	187049	3	62	4366	0.0365377051375394	5592500	5792500	4632	0.0387637769576461	5760000	6110000	85
20211122 182754	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	224	TRUE	0.164192044948403	0.270566433603659	0.897828558284952	178	22.3082422804468	197	0.222913274113821	56.4056831626165	12	16619	205151	97.7896653393719	0.929707586956222	205151	4	46	4291	0.035910053308562	5636250	5586250	4430	0.0370733013649335	5712500	6062500	85
20211122 182813	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	224	TRUE	0.164192044948403	0.270566433603659	0.897828558284952	178	22.3082422804468	197	0.222913274113821	56.4056831626165	12	16619	813697	97.7896653393719	0.929707586956222	813697	5	52	3451	0.0288803528240148	5386250	5536250	4457	0.0372992560233654	5728750	6078750	85
20211122 182831	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	224	TRUE	0.164192044948403	0.270566433603659	0.897828558284952	178	22.3082422804468	197	0.222913274113821	56.4056831626165	12	16619	344719	97.7896653393719	0.929707586956222	344719	6	47	4027	0.0337007188705615	5916250	5316250	5338	0.0446720728410869	5777500	5977500	85
20211122 182848	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	224	TRUE	0.164192044948403	0.270566433603659	0.897828558284952	178	22.3082422804468	197	0.222913274113821	56.4056831626165	12	16619	127217	97.7896653393719	0.929707586956222	127217	7	28	4691	0.039257529729775	5586250	5436250	5054	0.0422953645820257	5782500	5982500	85
20211122 182906	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	224	TRUE	0.164192044948403	0.270566433603659	0.897828558284952	178	22.3082422804468	197	0.222913274113821	56.4056831626165	12	16619	464371	97.7896653393719	0.929707586956222	464371	8	55	5315	0.0444795929468672	5656250	5406250	4532	0.0379269078523428	5785000	5935000	85
20211122 182924	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	224	TRUE	0.164192044948403	0.270566433603659	0.897828558284952	178	22.3082422804468	197	0.222913274113821	56.4056831626165	12	16619	645137	97.7896653393719	0.929707586956222	645137	9	44	4441	0.0371653569665169	5548750	5398750	4371	0.0365795485928046	5786250	5836250	85
20211122 182942	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	224	TRUE	0.164192044948403	0.270566433603659	0.897828558284952	178	22.3082422804468	197	0.222913274113821	56.4056831626165	12	16619	480803	97.7896653393719	0.929707586956222	480803	10	51	4320	0.0361527453491	5850000	5250000	4496	0.0376256349744336	5780000	5880000	85
20211122 183006	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	288	TRUE	0.0454236140535777	0.838796732668867	0.896716423472985	805	8.971727371012	198	40.5550259740191	138.885998864611	27	2046	378821	89.8025588434693	0.257523519562155	378821	1	120	5500	0.0460278007916782	5875000	5725000	5500	0.0460278007916782	5875000	5725000	86
20211122 183021	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	288	TRUE	0.0454236140535777	0.838796732668867	0.896716423472985	805	8.971727371012	198	40.5550259740191	138.885998864611	27	2046	964333	89.8025588434693	0.257523519562155	964333	2	71	5516	0.0461616998485267	5855000	5455000	5521	0.0462035433037919	5798750	5498750	86
20211122 183040	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	288	TRUE	0.0454236140535777	0.838796732668867	0.896716423472985	805	8.971727371012	198	40.5550259740191	138.885998864611	27	2046	187049	89.8025588434693	0.257523519562155	187049	3	200	4152	0.0347468052521905	5860000	5710000	5621	0.0470404124090951	5723750	5573750	86
20211122 183057	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	288	TRUE	0.0454236140535777	0.838796732668867	0.896716423472985	805	8.971727371012	198	40.5550259740191	138.885998864611	27	2046	205151	89.8025588434693	0.257523519562155	205151	4	156	4685	0.0392073175834568	5893750	5893750	5615	0.0469902002627769	5781250	5631250	86
20211122 183115	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	288	TRUE	0.0454236140535777	0.838796732668867	0.896716423472985	805	8.971727371012	198	40.5550259740191	138.885998864611	27	2046	813697	89.8025588434693	0.257523519562155	813697	5	138	5283	0.0442117948331701	5896250	5746250	5479	0.0458520582795645	5751250	5751250	86
