fecha	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	verbosity	max_depth	num_iterations	early_stopping_rounds	force_row_wise	learning_rate	feature_fraction	bagging_fraction	bagging_freq	min_gain_to_split	max_bin	lambda_l1	lambda_l2	min_data_in_leaf	num_leaves	seed	gleaf_size	gnum_leaves	semilla	isemilla	num_iterations	pos_actual	pos_ratio_actual	gan_validate	gan_test	pos_acum	pos_ratio_acum	gan_validate_acum	gan_test_acum	iteracion_bayesiana
20211126 050054	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	240	TRUE	0.0981127514889742	0.647903749963614	0.919983882871884	511	3.59931461570855	241	39.2216440896105	122.764862815836	389	459	127217	63.1148061621597	0.832407284242491	127217	7	44	4571	0.0382532868034111	5936250	5536250	4253	0.0355920430485468	6133750	5533750	45
20211126 050123	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	240	TRUE	0.0981127514889742	0.647903749963614	0.919983882871884	511	3.59931461570855	241	39.2216440896105	122.764862815836	389	459	464371	63.1148061621597	0.832407284242491	464371	8	71	4940	0.04134133380198	6075000	5775000	4339	0.0363117504791076	6076250	5476250	45
20211126 050152	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	240	TRUE	0.0981127514889742	0.647903749963614	0.919983882871884	511	3.59931461570855	241	39.2216440896105	122.764862815836	389	459	645137	63.1148061621597	0.832407284242491	645137	9	85	5070	0.0424292636388742	6062500	5862500	4297	0.0359602654548802	6128750	5528750	45
20211126 050221	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	240	TRUE	0.0981127514889742	0.647903749963614	0.919983882871884	511	3.59931461570855	241	39.2216440896105	122.764862815836	389	459	480803	63.1148061621597	0.832407284242491	480803	10	78	3900	0.0326378951068263	6075000	5575000	4465	0.0373662055517896	6068750	5568750	45
20211126 050328	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	229	TRUE	0.136250840763636	0.579730659892987	0.947683920363403	570	34.4404755515959	114	60.6976100658794	42.3834462780118	77	1978	378821	79.3711536553632	0.709961144617052	378821	1	46	4409	0.0368975588528198	5488750	5438750	4409	0.0368975588528198	5488750	5438750	46
20211126 050404	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	229	TRUE	0.136250840763636	0.579730659892987	0.947683920363403	570	34.4404755515959	114	60.6976100658794	42.3834462780118	77	1978	964333	79.3711536553632	0.709961144617052	964333	2	48	4891	0.0409312679403814	5786250	5636250	5130	0.0429313851020562	5737500	5737500	46
20211126 050439	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	229	TRUE	0.136250840763636	0.579730659892987	0.947683920363403	570	34.4404755515959	114	60.6976100658794	42.3834462780118	77	1978	187049	79.3711536553632	0.709961144617052	187049	3	40	4976	0.0416426066798892	5680000	5680000	4740	0.0396675955913736	5825000	5775000	46
20211126 050513	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	229	TRUE	0.136250840763636	0.579730659892987	0.947683920363403	570	34.4404755515959	114	60.6976100658794	42.3834462780118	77	1978	205151	79.3711536553632	0.709961144617052	205151	4	34	5094	0.042630112224147	5832500	5682500	4835	0.0404626212414116	5806250	5756250	46
20211126 050547	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	229	TRUE	0.136250840763636	0.579730659892987	0.947683920363403	570	34.4404755515959	114	60.6976100658794	42.3834462780118	77	1978	813697	79.3711536553632	0.709961144617052	813697	5	36	5450	0.0456093662390266	5487500	5287500	4800	0.0401697170545555	5850000	5600000	46
20211126 050621	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	229	TRUE	0.136250840763636	0.579730659892987	0.947683920363403	570	34.4404755515959	114	60.6976100658794	42.3834462780118	77	1978	344719	79.3711536553632	0.709961144617052	344719	6	36	5657	0.0473416852870043	5528750	5478750	4816	0.040303616111404	5780000	5580000	46
20211126 050656	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	229	TRUE	0.136250840763636	0.579730659892987	0.947683920363403	570	34.4404755515959	114	60.6976100658794	42.3834462780118	77	1978	127217	79.3711536553632	0.709961144617052	127217	7	45	5324	0.0445549111663445	5695000	5495000	4707	0.0393914287866235	5766250	5766250	46
20211126 050731	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	229	TRUE	0.136250840763636	0.579730659892987	0.947683920363403	570	34.4404755515959	114	60.6976100658794	42.3834462780118	77	1978	464371	79.3711536553632	0.709961144617052	464371	8	45	4826	0.0403873030219343	5767500	5867500	4594	0.0384457666976308	5907500	5807500	46
20211126 050807	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	229	TRUE	0.136250840763636	0.579730659892987	0.947683920363403	570	34.4404755515959	114	60.6976100658794	42.3834462780118	77	1978	645137	79.3711536553632	0.709961144617052	645137	9	48	5064	0.0423790514925561	5570000	5620000	4647	0.0388893073234415	5841250	5741250	46
20211126 050842	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	229	TRUE	0.136250840763636	0.579730659892987	0.947683920363403	570	34.4404755515959	114	60.6976100658794	42.3834462780118	77	1978	480803	79.3711536553632	0.709961144617052	480803	10	41	5115	0.0428058547362607	5556250	5356250	4673	0.0391068932908204	5908750	5808750	46
20211126 050935	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	251	TRUE	0.077551303630399	0.225172923621163	0.922296125064158	618	44.0362527259845	105	42.3107536916634	46.0085948111011	71	2655	378821	80.0740478819131	0.878421629206506	378821	1	95	5426	0.0454085176537538	5567500	5267500	5426	0.0454085176537538	5567500	5267500	47
20211126 051007	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	251	TRUE	0.077551303630399	0.225172923621163	0.922296125064158	618	44.0362527259845	105	42.3107536916634	46.0085948111011	71	2655	964333	80.0740478819131	0.878421629206506	964333	2	87	4816	0.040303616111404	5730000	5280000	4783	0.0400274493066539	5771250	5271250	47
20211126 051038	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	251	TRUE	0.077551303630399	0.225172923621163	0.922296125064158	618	44.0362527259845	105	42.3107536916634	46.0085948111011	71	2655	187049	80.0740478819131	0.878421629206506	187049	3	84	4743	0.0396927016645326	5621250	5321250	4758	0.0398182320303281	5802500	5402500	47
20211126 051110	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	251	TRUE	0.077551303630399	0.225172923621163	0.922296125064158	618	44.0362527259845	105	42.3107536916634	46.0085948111011	71	2655	205151	80.0740478819131	0.878421629206506	205151	4	83	5255	0.0439774714836852	5581250	5281250	4795	0.0401278735992903	5906250	5556250	47
20211126 051142	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	251	TRUE	0.077551303630399	0.225172923621163	0.922296125064158	618	44.0362527259845	105	42.3107536916634	46.0085948111011	71	2655	813697	80.0740478819131	0.878421629206506	813697	5	89	5149	0.0430903902320638	5463750	5113750	4865	0.0407136819730026	5868750	5418750	47
20211126 051215	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	251	TRUE	0.077551303630399	0.225172923621163	0.922296125064158	618	44.0362527259845	105	42.3107536916634	46.0085948111011	71	2655	344719	80.0740478819131	0.878421629206506	344719	6	103	5205	0.0435590369310336	5643750	5443750	4893	0.0409480053224875	5833750	5433750	47
20211126 051247	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	251	TRUE	0.077551303630399	0.225172923621163	0.922296125064158	618	44.0362527259845	105	42.3107536916634	46.0085948111011	71	2655	127217	80.0740478819131	0.878421629206506	127217	7	85	6054	0.0506640556350581	5532500	4782500	4935	0.0412994903467149	5781250	5531250	47
20211126 051317	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	251	TRUE	0.077551303630399	0.225172923621163	0.922296125064158	618	44.0362527259845	105	42.3107536916634	46.0085948111011	71	2655	464371	80.0740478819131	0.878421629206506	464371	8	63	4917	0.0411488539077603	5653750	5253750	4918	0.0411572225988133	5802500	5552500	47
20211126 051347	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	251	TRUE	0.077551303630399	0.225172923621163	0.922296125064158	618	44.0362527259845	105	42.3107536916634	46.0085948111011	71	2655	645137	80.0740478819131	0.878421629206506	645137	9	65	4758	0.0398182320303281	5352500	5202500	4651	0.0389227820876537	5636250	5436250	47
20211126 051419	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	251	TRUE	0.077551303630399	0.225172923621163	0.922296125064158	618	44.0362527259845	105	42.3107536916634	46.0085948111011	71	2655	480803	80.0740478819131	0.878421629206506	480803	10	82	4572	0.0382616554944641	5785000	5235000	4735	0.0396257521361084	5681250	5581250	47
20211126 051527	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	233	TRUE	0.121084505957485	0.439691348652022	0.968016234376042	441	25.9799138816876	195	61.9512577765126	168.834025990019	52	1877	378821	83.3077770393608	0.455011360237559	378821	1	58	5738	0.0480195492622999	5827500	5227500	5738	0.0480195492622999	5827500	5227500	48
20211126 051602	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	233	TRUE	0.121084505957485	0.439691348652022	0.968016234376042	441	25.9799138816876	195	61.9512577765126	168.834025990019	52	1877	964333	83.3077770393608	0.455011360237559	964333	2	47	5007	0.0419020361025332	5841250	5441250	4972	0.0416091319156771	5885000	5535000	48
20211126 051638	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	233	TRUE	0.121084505957485	0.439691348652022	0.968016234376042	441	25.9799138816876	195	61.9512577765126	168.834025990019	52	1877	187049	83.3077770393608	0.455011360237559	187049	3	57	5309	0.044429380800549	5663750	5313750	5200	0.0435171934757685	5950000	5400000	48
20211126 051716	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	233	TRUE	0.121084505957485	0.439691348652022	0.968016234376042	441	25.9799138816876	195	61.9512577765126	168.834025990019	52	1877	205151	83.3077770393608	0.455011360237559	205151	4	67	5259	0.0440109462478974	5776250	5476250	5137	0.0429899659394274	5878750	5578750	48
20211126 051748	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	233	TRUE	0.121084505957485	0.439691348652022	0.968016234376042	441	25.9799138816876	195	61.9512577765126	168.834025990019	52	1877	813697	83.3077770393608	0.455011360237559	813697	5	30	5598	0.0468479325148753	5702500	5052500	5111	0.0427723799720486	5861250	5511250	48
20211126 051826	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	233	TRUE	0.121084505957485	0.439691348652022	0.968016234376042	441	25.9799138816876	195	61.9512577765126	168.834025990019	52	1877	344719	83.3077770393608	0.455011360237559	344719	6	70	5211	0.0436092490773518	5586250	5236250	5268	0.0440862644673747	5865000	5515000	48
20211126 051903	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	233	TRUE	0.121084505957485	0.439691348652022	0.968016234376042	441	25.9799138816876	195	61.9512577765126	168.834025990019	52	1877	127217	83.3077770393608	0.455011360237559	127217	7	70	4939	0.041332965110927	5626250	5326250	5143	0.0430401780857456	5971250	5571250	48
20211126 051939	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	233	TRUE	0.121084505957485	0.439691348652022	0.968016234376042	441	25.9799138816876	195	61.9512577765126	168.834025990019	52	1877	464371	83.3077770393608	0.455011360237559	464371	8	60	5012	0.0419438795577984	5735000	5485000	5237	0.0438268350447307	5953750	5453750	48
20211126 052014	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	233	TRUE	0.121084505957485	0.439691348652022	0.968016234376042	441	25.9799138816876	195	61.9512577765126	168.834025990019	52	1877	645137	83.3077770393608	0.455011360237559	645137	9	47	4931	0.0412660155825027	5686250	5336250	5175	0.0433079761994426	5881250	5581250	48
20211126 052050	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	233	TRUE	0.121084505957485	0.439691348652022	0.968016234376042	441	25.9799138816876	195	61.9512577765126	168.834025990019	52	1877	480803	83.3077770393608	0.455011360237559	480803	10	57	4293	0.0359267906906681	5883750	5483750	4935	0.0412994903467149	5881250	5681250	48
20211126 052132	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	233	TRUE	0.120662311695044	0.823827439820405	0.969531720457246	655	11.2957174099953	98	59.5720885992974	55.3099806239063	43	3702	378821	85.0979142437998	0.74194856538808	378821	1	61	4585	0.0383704484781535	6168750	5768750	4585	0.0383704484781535	6168750	5768750	49
20211126 052153	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	233	TRUE	0.120662311695044	0.823827439820405	0.969531720457246	655	11.2957174099953	98	59.5720885992974	55.3099806239063	43	3702	964333	85.0979142437998	0.74194856538808	964333	2	67	4855	0.0406299950624723	6381250	5631250	4882	0.0408559497209042	6347500	5947500	49
20211126 052214	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	233	TRUE	0.120662311695044	0.823827439820405	0.969531720457246	655	11.2957174099953	98	59.5720885992974	55.3099806239063	43	3702	187049	85.0979142437998	0.74194856538808	187049	3	61	4165	0.0348555982358799	6343750	6093750	4853	0.0406132576803662	6283750	5983750	49
20211126 052234	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	233	TRUE	0.120662311695044	0.823827439820405	0.969531720457246	655	11.2957174099953	98	59.5720885992974	55.3099806239063	43	3702	205151	85.0979142437998	0.74194856538808	205151	4	59	4303	0.0360104776011984	6171250	5821250	4692	0.039265898420828	6235000	6185000	49
20211126 052254	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	233	TRUE	0.120662311695044	0.823827439820405	0.969531720457246	655	11.2957174099953	98	59.5720885992974	55.3099806239063	43	3702	813697	85.0979142437998	0.74194856538808	813697	5	40	5100	0.0426803243704652	6075000	5325000	4561	0.0381695998928808	6198750	6098750	49
20211126 052315	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	233	TRUE	0.120662311695044	0.823827439820405	0.969531720457246	655	11.2957174099953	98	59.5720885992974	55.3099806239063	43	3702	344719	85.0979142437998	0.74194856538808	344719	6	68	4839	0.0404960960056238	6101250	5601250	4553	0.0381026503644565	6208750	5908750	49
20211126 052336	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	233	TRUE	0.120662311695044	0.823827439820405	0.969531720457246	655	11.2957174099953	98	59.5720885992974	55.3099806239063	43	3702	127217	85.0979142437998	0.74194856538808	127217	7	66	4967	0.0415672884604119	6491250	5891250	4545	0.0380357008360322	6218750	5918750	49
20211126 052356	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	233	TRUE	0.120662311695044	0.823827439820405	0.969531720457246	655	11.2957174099953	98	59.5720885992974	55.3099806239063	43	3702	464371	85.0979142437998	0.74194856538808	464371	8	48	5217	0.04365946122367	6228750	5678750	4293	0.0359267906906681	6233750	5733750	49
20211126 052415	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	233	TRUE	0.120662311695044	0.823827439820405	0.969531720457246	655	11.2957174099953	98	59.5720885992974	55.3099806239063	43	3702	645137	85.0979142437998	0.74194856538808	645137	9	42	4936	0.0413078590377679	5780000	5630000	4331	0.0362448009506833	6186250	5786250	49
20211126 052436	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	233	TRUE	0.120662311695044	0.823827439820405	0.969531720457246	655	11.2957174099953	98	59.5720885992974	55.3099806239063	43	3702	480803	85.0979142437998	0.74194856538808	480803	10	52	3726	0.0311817428635987	6042500	5442500	4451	0.0372490438770472	6186250	5686250	49
20211126 052528	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	225	TRUE	0.156800195712655	0.626956182640595	0.863830378463563	570	16.4012782741041	218	58.6658326532575	11.8967094310788	147	383	378821	72.8426907146828	0.261987433648922	378821	1	42	5776	0.0483375595223151	5880000	5480000	5776	0.0483375595223151	5880000	5480000	50
20211126 052548	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	225	TRUE	0.156800195712655	0.626956182640595	0.863830378463563	570	16.4012782741041	218	58.6658326532575	11.8967094310788	147	383	964333	72.8426907146828	0.261987433648922	964333	2	18	4290	0.035901684617509	5637500	5487500	5061	0.042353945419397	5873750	5523750	50
20211126 052609	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	225	TRUE	0.156800195712655	0.626956182640595	0.863830378463563	570	16.4012782741041	218	58.6658326532575	11.8967094310788	147	383	187049	72.8426907146828	0.261987433648922	187049	3	40	4613	0.0386047718276384	6283750	5833750	4679	0.0391571054371386	5951250	5751250	50
20211126 052630	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	225	TRUE	0.156800195712655	0.626956182640595	0.863830378463563	570	16.4012782741041	218	58.6658326532575	11.8967094310788	147	383	205151	72.8426907146828	0.261987433648922	205151	4	46	5206	0.0435674056220866	5892500	5592500	4283	0.0358431037801377	5946250	5796250	50
20211126 052652	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	225	TRUE	0.156800195712655	0.626956182640595	0.863830378463563	570	16.4012782741041	218	58.6658326532575	11.8967094310788	147	383	813697	72.8426907146828	0.261987433648922	813697	5	48	4585	0.0383704484781535	6018750	5468750	4828	0.0404040404040404	5965000	5815000	50
20211126 052712	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	225	TRUE	0.156800195712655	0.626956182640595	0.863830378463563	570	16.4012782741041	218	58.6658326532575	11.8967094310788	147	383	344719	72.8426907146828	0.261987433648922	344719	6	30	5326	0.0445716485484505	5892500	5092500	4255	0.0356087804306528	6031250	5631250	50
20211126 052733	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	225	TRUE	0.156800195712655	0.626956182640595	0.863830378463563	570	16.4012782741041	218	58.6658326532575	11.8967094310788	147	383	127217	72.8426907146828	0.261987433648922	127217	7	37	4447	0.0372155691128351	6291250	5791250	4828	0.0404040404040404	6115000	5715000	50
20211126 052754	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	225	TRUE	0.156800195712655	0.626956182640595	0.863830378463563	570	16.4012782741041	218	58.6658326532575	11.8967094310788	147	383	464371	72.8426907146828	0.261987433648922	464371	8	43	5016	0.0419773543220105	6330000	5830000	4919	0.0411655912898664	6151250	5751250	50
20211126 052814	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	225	TRUE	0.156800195712655	0.626956182640595	0.863830378463563	570	16.4012782741041	218	58.6658326532575	11.8967094310788	147	383	645137	72.8426907146828	0.261987433648922	645137	9	24	4886	0.0408894244851163	5642500	5592500	5236	0.0438184663536776	6105000	5755000	50
20211126 052835	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	225	TRUE	0.156800195712655	0.626956182640595	0.863830378463563	570	16.4012782741041	218	58.6658326532575	11.8967094310788	147	383	480803	72.8426907146828	0.261987433648922	480803	10	37	4011	0.0335668198137129	5736250	5286250	4728	0.0395671712987372	6090000	5790000	50
20211126 052912	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	227	TRUE	0.144504749829815	0.651383289477566	0.931240795331772	544	15.0952045412054	40	56.032448955634	95.3416706731968	160	634	378821	71.9721711591429	0.472601766136175	378821	1	36	3963	0.0331651226431674	5746250	5196250	3963	0.0331651226431674	5746250	5196250	51
20211126 052929	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	227	TRUE	0.144504749829815	0.651383289477566	0.931240795331772	544	15.0952045412054	40	56.032448955634	95.3416706731968	160	634	964333	71.9721711591429	0.472601766136175	964333	2	46	4920	0.0411739599809194	5750000	5400000	4749	0.0397429138108508	5813750	5563750	51
20211126 052946	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	227	TRUE	0.144504749829815	0.651383289477566	0.931240795331772	544	15.0952045412054	40	56.032448955634	95.3416706731968	160	634	187049	71.9721711591429	0.472601766136175	187049	3	50	4393	0.0367636597959713	5808750	5258750	3941	0.0329810114400007	5773750	5223750	51
20211126 053003	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	227	TRUE	0.144504749829815	0.651383289477566	0.931240795331772	544	15.0952045412054	40	56.032448955634	95.3416706731968	160	634	205151	71.9721711591429	0.472601766136175	205151	4	52	4730	0.0395839086808432	5787500	5587500	4087	0.0342028403337434	5891250	5491250	51
